CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,2.698970004
CCC(=O)C1C2CCC(CC1c1ccc3ccccc3c1)N2,1.522878745
CCC(=O)C1C2CCC(CC1c1ccc3ccccc3c1)N2C,1.366531544
CCOC(=O)CCc1ccc(OC[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(c1)C#N,1.229147988
Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1,1.22184875
CCC(=O)C1C2CCC(CC1c1ccc(I)c(Cl)c1)N2C,1.113509275
CCC(=O)C1C2CCC(CC1c1ccc(I)c(Cl)c1)N2,1.070581074
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2,0.920818754
CNC1CC(c2ccc(F)cc12)c1ccc(Cl)c(Cl)c1,0.920818754
CCC(=O)C1C2CCC(CC1c1ccc3cc(OC)ccc3c1)N2C,0.886056648
CN1C2CCC1[C@@H](\C=C/c1ccccc1)[C@H](C2)c1ccc(Cl)cc1,0.853871964
CN1C2CCC1[C@@H](COC(=O)CC[S+]1CC[S+](C)[Re]1(Br)(C=O)(C=O)C=O)[C@H](C2)c1ccc(F)cc1,0.835647144
CCC(=O)C1C2CCC(CC1c1ccc3cc(CC)ccc3c1)N2C,0.823908741
CNC1CC(c2ccccc12)c1ccc(Cl)c(Cl)c1,0.769551079
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N2C,0.698970004
c1ccc(cc1)C(c1ccccc1)c1ccncc1,0.698970004
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,0.698970004
CN1C2CCC1[C@@H](\C=C\Cl)[C@H](C2)c1ccc(Cl)cc1,0.657577319
CN1C2CCC1[C@@H](\C=C/Cl)[C@H](C2)c1ccc(Cl)cc1,0.657577319
CSCCSCCC(=O)OC[C@@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C,0.643974143
CN1[C@H]2CC[C@@H]1[C@@H](C=C(Br)Br)[C@H](C2)c1ccc(C)cc1,0.638272164
CC(C)C(=O)C1C2CCC(CC1c1ccc3ccccc3c1)N2C,0.602059991
OC1(N2CCCCN=C2c2ccccc12)c1ccc(Cl)c(Cl)c1,0.585026652
CN1C2CCC1C(C(C2)c1ccc2ccccc2c1)C(C)=O,0.552841969
COC(=O)C1C2CCC(CC1c1ccc(Br)cc1)N2C,0.522878745
COC(=O)C1C2[C@H](O)C[C@H](CC1c1ccc(Cl)c(Cl)c1)N2C,0.522878745
CCCCNC1(CCCCC1)c1cc2ccccc2s1,0.522878745
CN1C2CCC1[C@@H](\C=C\c1ccccc1)[C@H](C2)c1ccc(Cl)cc1,0.508638306
CN1[C@H]2CC[C@@H]1[C@@H](C=C(Br)Br)[C@H](C2)c1ccc(Cl)cc1,0.494850022
CCC(=O)C1C2CCC(CC1c1ccc3cc(I)ccc3c1)N2C,0.455931956
Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1cccc(F)c1,0.443697499
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c1ccc(I)cc1)C(=O)N1CCCC1,0.431798276
CCC(=O)C1C2CCC(CC1c1ccc(I)c(F)c1)N2C,0.420216403
COC(=O)C1C2CCC(CC1c1ccc(Cl)c(Cl)c1)N2C,0.420216403
CCC(=O)C1C2CCC(CC1c1ccc3cc(ccc3c1)C(C)C)N2C,0.408935393
CC(C)OC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,0.397940009
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C\C=C\CF,0.397940009
O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,0.397940009
CN[C@H]1C[C@@H](c2ccccc12)c1ccc(Cl)c(Cl)c1,0.387216143
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,0.37675071
C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1,0.37675071
CC(C)OC(=O)C1C2CCC(CC1c1ccc(I)cc1)N2C,0.366531544
