O=C(F)Br,-0.32407148041896944
O=C(Cl)C#CCl,-2.6104744086600085
O=I1=C2N=S213OP(Br)P3(=O)#S#P,-1.1992130991243115
C=NN(I(#P)P)I(Cl)#CCl,-3.3239772719635714
O=I#CCl,-4.361465419187489
N=[SH](F)=S(=O)(F)C#P(#CCl)N=O,-4.358549984900188
NP1C2=S34(F)[PH]5#P6(=S=513)C#S6=P(=O)(F)(Br)I4#C2,-11.620758388087978
O=S12=I(N[SH](P)Cl)(C=C=C1Br)N=N2,-4.680387182420452
ClS1(OC#CBr)#I=I1=I,-3.239999774531689
N=S(=O)(Br)C(F)Br,-2.319678309655965
O=[SH]#S#CCl,-5.603640338354781
***** Iteration 0 *****,-8.095023087350427
N#[PH]P1(F)(=I(O)=I)=NI(#S(=O)N(I)C(Cl)=NBr)O1,-1.9079890577742447
N#S1=S2#P(#CBr)OP3(F)(Cl)#I=S1(=C=[PH]=P)CN23,-2.5385033967117043
N#[PH]12POC(F)=C3N4C=NP(#S3=[SH]13N=N3)#I42,-11.859191740016861
CP123#CS(=O)(Br)=S4(=C(C(F)=I41F)P2(=N)Br)[SH]=C3,-3.8982157750274653
N#P(#CCl)OP1#I2P(=S)=[SH]2(I(#N)C#CCl)S#1(F)Cl,-2.1875178516501332
C1#I=N1,-6.474992420619781
O=C1O[PH](P)=C(ICl)P23(F)#I(S)N4C=[SH]45C2=[SH]153,-4.502493367891647
SC(Br)C1=[IH]=C1Br,-3.833769571411065
O=I1(F)N=C(Cl)C1S1(#CCl)C2(Cl)C(=I)I21=NBr,-2.8127241266776353
O=P(#[PH]O)=P12(Br)(Br)C(Cl)=S1(F)(Cl)C2F,-2.0308616459991247
C[IH](OO)=I1(Br)P=I2(C=[SH]C=N)OC2=C1F,1.8101076906645464
CS1234N=I1(ON2)S12#S3(C#C1)C(Cl)=[IH]=[PH](I4)N2Br,-4.645619635209018
C#P(#[SH])P12=C=NC3=S45=C6N=C=I1=S34([IH2]6Br)C5(F)I2,-7.573078457619468
C=I1=C2C3=C(Cl)C3S23(F)(Cl)I(O)(Cl)=NCN1I3(O)(P)OO,-3.4693765430730017
N#S(=I)NC1(C2N=C=C2I)N2C(Cl)(N(F)Cl)I21=O,-4.320026607350574
C=S1P2(=CBr)#S(=N)[PH]34=P5(=NI=31Br)=C(F)C#I4C(OC)I(=O)=C52,-6.5552563955747445
S=C=C=I1(OBr)C(=[PH](Cl)(Br)(Br)C2=C3ON32)N1Br,-3.0763898728972
***** Iteration 1 *****,-8.095023087350427
FS1(Br)(C2=P3#I4C#P=3(C2)C4(Br)Br)=I#C1,-2.78386414016878
C=I#P12=P34(=C(Br)C3(F)C14Cl)ON=[SH]C2S,-2.5566915926421863
